,row,column,Dose,cell_no,GFP_in_cytoplasm,GFP_in_nucleus,GFP_nuc_to_cyto_ratio
1484,C,5,3.91,24,59.513888888888886,53.0,0.8905484247374563
1485,C,5,3.91,25,37.6404833836858,0.0,0.0
1486,C,5,3.91,26,56.42657342657343,0.0,0.0
1487,C,5,3.91,27,27.605263157894736,0.0,0.0
1488,C,5,3.91,28,36.085385878489326,27.840425531914892,0.7715152506796582
1489,C,5,3.91,29,38.45038167938932,0.0,0.0
1490,C,5,3.91,30,35.90756302521008,0.0,0.0
1491,C,5,3.91,31,37.80409356725146,26.77777777777778,0.7083301106040684
1492,C,5,3.91,32,37.794326241134755,0.0,0.0
1493,C,5,3.91,33,33.31464174454829,0.0,0.0
1494,C,5,3.91,34,40.25224748810153,37.26504297994269,0.9257878827997903
1495,C,5,3.91,35,50.74264705882353,0.0,0.0
1496,C,5,3.91,36,32.93617021276596,0.0,0.0
1497,C,5,3.91,37,39.55,0.0,0.0
1498,C,5,3.91,38,31.831683168316832,0.0,0.0
1499,C,5,3.91,39,35.29931972789116,32.6,0.9235305453844671
1500,C,5,3.91,40,26.92156862745098,0.0,0.0
1501,C,5,3.91,41,32.76,0.0,0.0
1502,C,5,3.91,42,33.19607843137255,0.0,0.0
1503,C,5,3.91,43,41.22352941176471,0.0,0.0
1504,C,5,3.91,44,30.166666666666668,0.0,0.0
1505,C,5,3.91,45,39.582614942528735,70.05714285714286,1.7698967831928505
1506,C,5,3.91,46,38.11472275334608,25.0,0.6559145179091
1507,C,5,3.91,47,31.46825396825397,0.0,0.0
1508,C,5,3.91,48,31.379746835443036,0.0,0.0
1509,C,5,3.91,49,41.32448979591837,36.41111111111111,0.8811024961452143
1510,C,5,3.91,50,30.416666666666668,29.125,0.9575342465753425
1511,C,5,3.91,51,34.68076923076923,33.61818181818182,0.9693609041507456
1512,C,5,3.91,52,58.40392156862745,115.62275449101796,1.9797087487550915
1513,C,5,3.91,53,51.065934065934066,48.26267281105991,0.9451050625793956
1514,C,5,3.91,54,28.858585858585858,30.0,1.03955197759888
1515,C,5,3.91,55,32.68957528957529,43.19298245614035,1.3213075444854312
1516,C,5,3.91,56,36.31707317073171,0.0,0.0
1517,C,5,3.91,57,29.85483870967742,0.0,0.0
1518,C,5,3.91,58,35.22222222222222,36.78662420382165,1.0444151982157568
1519,C,5,3.91,59,45.82983193277311,55.1605504587156,1.2035948667590477
1520,C,5,3.91,60,30.721739130434784,0.0,0.0
1521,C,5,3.91,61,46.45115332428765,49.31428571428572,1.0616374876638646
1522,C,5,3.91,62,33.6875,31.941176470588236,0.9481610826148641
1523,C,5,3.91,63,38.851711026615966,0.0,0.0
1524,C,5,3.91,64,53.70783847980998,51.76373626373626,0.9638022629265829
1525,C,5,3.91,65,57.25959367945824,54.6588785046729,0.9545802719218676
1526,C,5,3.91,66,39.18409586056645,28.9,0.7375441327736231
1527,C,5,3.91,67,32.93562231759657,0.0,0.0
1528,C,5,3.91,68,46.54865424430642,0.0,0.0
1529,C,5,3.91,69,55.833333333333336,0.0,0.0
1530,C,5,3.91,70,38.665529010238906,0.0,0.0
1531,C,5,3.91,71,34.076285240464344,29.321428571428573,0.8604643482855475
1532,C,5,3.91,72,37.64611260053619,29.713043478260868,0.7892725550057901
1533,C,5,3.91,73,50.614487415592386,50.02255639097744,0.9883051068016429
1534,C,5,3.91,74,25.94736842105263,35.125,1.3537018255578095
1535,C,5,3.91,75,43.04023624953857,37.42399049881235,0.8695117350619461
1536,C,5,3.91,76,36.88765008576329,39.37051792828685,1.0673089187506097
1537,C,5,3.91,77,30.08080808080808,0.0,0.0
1538,C,5,3.91,78,34.503607503607505,89.02547770700637,2.580178831958321
1539,C,5,3.91,79,34.86175115207373,0.0,0.0
1540,C,6,7.81,1,62.57808219178082,111.31403118040089,1.7788022144760003
1541,C,6,7.81,2,38.716634429400386,55.13002364066194,1.423936363611132
1542,C,6,7.81,3,54.289553241518306,72.91220238095238,1.3430245420622153
1543,C,6,7.81,4,57.103658536585364,0.0,0.0
1544,C,6,7.81,5,49.716814159292035,78.31118881118881,1.5751449511684472
1545,C,6,7.81,6,27.3,0.0,0.0
1546,C,6,7.81,7,34.71782178217822,46.87,1.3500270925424211
1547,C,6,7.81,8,38.24545454545454,50.68539325842696,1.3252658089914349
1548,C,6,7.81,9,43.511041009463725,54.957805907173,1.2630772473409584
1549,C,6,7.81,10,45.65573770491803,54.955555555555556,1.2036943945741074
1550,C,6,7.81,11,40.37388193202147,87.03804347826087,2.15580071356054
1551,C,6,7.81,12,43.36649214659686,53.61181434599156,1.2362497331986464
1552,C,6,7.81,13,47.01006711409396,109.45394736842105,2.3283086812612948
1553,C,6,7.81,14,39.76856649395509,62.54929577464789,1.5728325481421492
1554,C,6,7.81,15,45.411904761904765,0.0,0.0
1555,C,6,7.81,16,50.870370370370374,83.98529411764706,1.650966830124842
1556,C,6,7.81,17,31.69736842105263,64.16666666666667,2.0243531202435316
1557,C,6,7.81,18,40.29746835443038,0.0,0.0
1558,C,6,7.81,19,44.546875,139.94791666666666,3.14158774698936
1559,C,6,7.81,20,29.84433962264151,0.0,0.0
1560,C,6,7.81,21,45.45561079545455,78.30966952264382,1.7227723520211633
1561,C,6,7.81,22,33.450630252100844,43.31399317406143,1.29486329099408
1562,C,6,7.81,23,37.11605415860735,76.9297520661157,2.072681318368952
1563,C,6,7.81,24,88.65182987141444,110.27649769585254,1.2439280481384731
1564,C,6,7.81,25,28.97841726618705,0.0,0.0
1565,C,6,7.81,26,42.14367450731087,78.52015355086372,1.8631539482216353
1566,C,6,7.81,27,43.863495346432266,49.681395348837206,1.1326364886440394
1567,C,6,7.81,28,58.96875,70.33519553072625,1.1927537132926551
1568,C,6,7.81,29,31.665207877461707,30.26530612244898,0.9557905395590618
1569,C,6,7.81,30,49.761160714285715,54.156462585034014,1.0883279611579975
1570,C,6,7.81,31,34.47019867549669,0.0,0.0
1571,C,6,7.81,32,61.440677966101696,0.0,0.0
1572,C,6,7.81,33,59.83098591549296,67.73837209302326,1.1321620571103228
1573,C,6,7.81,34,33.64601769911504,0.0,0.0
1574,C,6,7.81,35,33.375,0.0,0.0
1575,C,6,7.81,36,42.36585365853659,0.0,0.0
1576,C,6,7.81,37,28.428571428571427,0.0,0.0
1577,C,6,7.81,38,37.170957775489185,61.39417989417989,1.6516706474177452
1578,C,6,7.81,39,34.51190476190476,0.0,0.0
1579,C,6,7.81,40,43.869477911646584,96.03296703296704,2.18906108767417
1580,C,6,7.81,41,36.59090909090909,32.94244604316547,0.9002904508691183
1581,C,6,7.81,42,25.488372093023255,0.0,0.0
1582,C,6,7.81,43,41.418282548476455,0.0,0.0
1583,C,6,7.81,44,38.37062937062937,0.0,0.0
1584,C,6,7.81,45,39.97163120567376,0.0,0.0
1585,C,6,7.81,46,48.32132132132132,89.26973684210526,1.8474192013188149
1586,C,6,7.81,47,45.66129032258065,0.0,0.0
1587,C,6,7.81,48,30.103448275862068,0.0,0.0
1588,C,6,7.81,49,27.193548387096776,0.0,0.0
1589,C,6,7.81,50,35.47422680412371,0.0,0.0
1590,C,6,7.81,51,30.93782383419689,0.0,0.0
1591,C,6,7.81,52,66.11337868480726,70.72932330827068,1.069818616372183
1592,C,6,7.81,53,25.714285714285715,0.0,0.0
1593,C,6,7.81,54,28.053571428571427,0.0,0.0
1594,C,6,7.81,55,32.93567251461988,0.0,0.0
1595,C,6,7.81,56,41.8955223880597,43.96788990825688,1.0494651314047776
1596,C,6,7.81,57,35.392265193370164,0.0,0.0
1597,C,6,7.81,58,39.71527777777778,37.49557522123894,0.9441096051509716
1598,C,6,7.81,59,35.72670321064996,41.15418502202643,1.1519166708267268
1599,C,6,7.81,60,41.4605577689243,45.62676056338028,1.1004859321400313
1600,C,6,7.81,61,34.1171875,0.0,0.0
1601,C,6,7.81,62,30.4025974025974,0.0,0.0
1602,C,6,7.81,63,29.02777777777778,0.0,0.0
1603,C,6,7.81,64,30.384615384615383,0.0,0.0
1604,C,6,7.81,65,32.173228346456696,0.0,0.0
1605,C,6,7.81,66,29.54794520547945,0.0,0.0
1606,C,6,7.81,67,46.148148148148145,78.78985507246377,1.7073243073487334
1607,C,6,7.81,68,51.80689655172414,0.0,0.0
1608,C,6,7.81,69,36.16194331983806,59.10839160839161,1.6345468794528355
1609,C,6,7.81,70,39.859947643979055,110.71782178217822,2.7776710288504964
1610,C,6,7.81,71,39.6404399323181,35.9,0.9056408067442109
1611,C,6,7.81,72,49.91361256544503,89.84924623115577,1.8000950364662247
1612,C,6,7.81,73,47.611111111111114,0.0,0.0
1613,C,6,7.81,74,37.214723926380366,45.4,1.2199472469502144
1614,C,6,7.81,75,36.21546961325967,58.22164948453608,1.6076458515180823
1615,C,6,7.81,76,57.81498829039813,146.03,2.525815611455422
1616,C,6,7.81,77,38.048507462686565,81.58,2.144105128959498
1617,C,7,15.63,1,56.44186046511628,0.0,0.0
1618,C,7,15.63,2,40.28531073446328,0.0,0.0
1619,C,7,15.63,3,52.24324324324324,0.0,0.0
1620,C,7,15.63,4,69.72953964194373,189.7992700729927,2.721934936722637
1621,C,7,15.63,5,48.917808219178085,135.5105105105105,2.7701672549054233
1622,C,7,15.63,6,32.0462962962963,30.5,0.9517480496966194
1623,C,7,15.63,7,44.7380073800738,0.0,0.0
1624,C,7,15.63,8,35.42857142857143,0.0,0.0
1625,C,7,15.63,9,49.654761904761905,0.0,0.0
1626,C,7,15.63,10,66.0,138.26415094339623,2.094911377930246
1627,C,7,15.63,11,42.86641221374046,119.58333333333333,2.789674413082836
1628,C,7,15.63,12,43.15686274509804,112.51908396946565,2.6072118502693087
1629,C,7,15.63,13,34.108108108108105,89.47619047619048,2.6233114481925894
1630,C,7,15.63,14,50.13355048859935,166.67664670658684,3.3246527541369737
1631,C,7,15.63,15,55.96774193548387,0.0,0.0
1632,C,7,15.63,16,50.10948905109489,0.0,0.0
1633,C,7,15.63,17,49.362517099863204,139.87087087087087,2.8335441360881997
1634,C,7,15.63,18,41.28125,0.0,0.0
1635,C,7,15.63,19,36.141304347826086,132.4126213592233,3.663747718811592
1636,C,7,15.63,20,47.50782997762864,102.56716417910448,2.1589528342465485
1637,C,7,15.63,21,45.589473684210525,0.0,0.0
1638,C,7,15.63,22,49.39869281045752,59.97402597402598,1.2140812349862364
1639,C,7,15.63,23,58.772277227722775,0.0,0.0
1640,C,7,15.63,24,42.59567901234568,0.0,0.0
1641,C,7,15.63,25,33.72727272727273,0.0,0.0
1642,C,7,15.63,26,70.91304347826087,107.02702702702703,1.5092713805160156
1643,C,7,15.63,27,35.12140575079872,0.0,0.0
1644,C,7,15.63,28,54.87755102040816,0.0,0.0
1645,C,7,15.63,29,49.86466165413534,55.4,1.1110072376357056
1646,C,7,15.63,30,46.630434782608695,0.0,0.0
1647,C,7,15.63,31,52.91358024691358,77.0,1.4552029864675688
1648,C,7,15.63,32,50.36538461538461,0.0,0.0
1649,C,7,15.63,33,51.773648648648646,89.63636363636364,1.731312472193386
1650,C,7,15.63,34,44.11,0.0,0.0
1651,C,7,15.63,35,34.403669724770644,0.0,0.0
1652,C,7,15.63,36,49.50299401197605,0.0,0.0
1653,C,7,15.63,37,56.59842519685039,0.0,0.0
1654,C,7,15.63,38,40.5,0.0,0.0
1655,C,7,15.63,39,45.90243902439025,0.0,0.0
1656,C,7,15.63,40,48.8562874251497,0.0,0.0
1657,C,7,15.63,41,47.80082987551867,93.7720588235294,1.961724494485294
1658,C,7,15.63,42,52.60162601626016,76.0,1.444822256568779
1659,C,7,15.63,43,36.55769230769231,0.0,0.0
1660,C,7,15.63,44,39.41835645677695,137.91735537190084,3.4988103961952373
1661,C,7,15.63,45,39.019867549668874,0.0,0.0
1662,C,7,15.63,46,32.7,0.0,0.0
1663,C,7,15.63,47,40.25454545454546,0.0,0.0
1664,C,7,15.63,48,64.42372881355932,0.0,0.0
1665,C,7,15.63,49,52.95454545454545,0.0,0.0
1666,C,7,15.63,50,40.52,0.0,0.0
1667,C,7,15.63,51,38.666666666666664,109.76829268292683,2.8388351555929354
1668,C,7,15.63,52,71.95024875621891,0.0,0.0
1669,C,7,15.63,53,57.648514851485146,0.0,0.0
1670,C,7,15.63,54,53.51282051282051,0.0,0.0
1671,C,7,15.63,55,53.68292682926829,0.0,0.0
1672,C,7,15.63,56,46.315245478036175,0.0,0.0
1673,C,7,15.63,57,27.242424242424242,0.0,0.0
1674,C,7,15.63,58,34.0,0.0,0.0
1675,C,7,15.63,59,50.366898148148145,173.46341463414635,3.443996374839774
1676,C,7,15.63,60,44.796,0.0,0.0
1677,C,7,15.63,61,46.5,0.0,0.0
1678,C,7,15.63,62,52.84023668639053,149.26666666666668,2.824867487868608
1679,C,7,15.63,63,42.35674157303371,178.64285714285714,4.217577899254403
1680,C,7,15.63,64,71.93271461716937,189.2,2.630235783633842
1681,C,7,15.63,65,46.581717451523545,0.0,0.0
1682,C,7,15.63,66,46.18072289156626,0.0,0.0
1683,C,7,15.63,67,48.52240067624683,183.39378238341968,3.7795694324167357
1684,C,7,15.63,68,50.371929824561406,0.0,0.0
1685,C,7,15.63,69,56.75303643724696,0.0,0.0
1686,C,7,15.63,70,56.166666666666664,0.0,0.0
1687,C,7,15.63,71,46.38693467336683,0.0,0.0
1688,C,7,15.63,72,67.08305647840531,134.83333333333334,2.0099461833069205
1689,C,7,15.63,73,44.61575178997613,172.3082901554404,3.862050581744385
1690,C,7,15.63,74,49.82394366197183,109.16470588235295,2.191008937850759
1691,C,7,15.63,75,45.97849462365591,133.88125,2.911823257717493
1692,C,7,15.63,76,46.891891891891895,0.0,0.0
1693,C,7,15.63,77,51.68396770472895,108.775,2.10461783084133
1694,C,7,15.63,78,75.44189852700491,136.35849056603774,1.807463667118973
1695,C,7,15.63,79,59.76923076923077,0.0,0.0
1696,C,7,15.63,80,61.15588235294118,0.0,0.0
1697,C,7,15.63,81,44.88461538461539,0.0,0.0
1698,C,7,15.63,82,52.35087719298246,0.0,0.0
1699,C,7,15.63,83,34.86785714285714,0.0,0.0
1700,C,7,15.63,84,39.52247191011236,0.0,0.0
1701,C,7,15.63,85,56.14503816793893,76.01960784313725,1.3539862171925194
1702,C,7,15.63,86,33.9703947368421,0.0,0.0
1703,C,7,15.63,87,40.917808219178085,0.0,0.0
1704,C,7,15.63,88,47.19230769230769,0.0,0.0
1705,C,7,15.63,89,44.8304347826087,0.0,0.0
1706,C,8,31.25,1,46.48108108108108,0.0,0.0
1707,C,8,31.25,2,32.77777777777778,39.833333333333336,1.2152542372881356
1708,C,8,31.25,3,44.2,0.0,0.0
1709,C,8,31.25,4,41.44031830238727,0.0,0.0
1710,C,8,31.25,5,28.583333333333332,0.0,0.0
1711,C,8,31.25,6,36.785714285714285,0.0,0.0
1712,C,8,31.25,7,36.16,0.0,0.0
1713,C,8,31.25,8,37.96590909090909,0.0,0.0
1714,C,8,31.25,9,31.758064516129032,0.0,0.0
1715,C,8,31.25,10,41.54838709677419,0.0,0.0
1716,C,8,31.25,11,36.09615384615385,0.0,0.0
1717,C,8,31.25,12,35.03431372549019,0.0,0.0
1718,C,8,31.25,13,33.666666666666664,0.0,0.0
1719,C,8,31.25,14,28.717391304347824,0.0,0.0
1720,C,8,31.25,15,44.80821917808219,0.0,0.0
1721,C,8,31.25,16,51.76470588235294,0.0,0.0
1722,C,8,31.25,17,67.79069767441861,0.0,0.0
1723,C,8,31.25,18,35.204986149584485,128.7860696517413,3.6581769725610673
1724,C,8,31.25,19,34.75,0.0,0.0
1725,C,8,31.25,20,41.97872340425532,0.0,0.0
1726,C,8,31.25,21,42.1140350877193,0.0,0.0
1727,C,8,31.25,22,55.391752577319586,0.0,0.0
1728,C,8,31.25,23,40.89165186500888,124.68,3.0490330987750847
1729,C,8,31.25,24,42.75,0.0,0.0
1730,C,8,31.25,25,30.004716981132077,135.2173913043478,4.506537801685543
1731,C,8,31.25,26,35.714622641509436,109.88796680497926,3.0768340438031565
1732,C,8,31.25,27,38.041666666666664,0.0,0.0
1733,C,8,31.25,28,54.9,0.0,0.0
1734,C,8,31.25,29,51.78947368421053,0.0,0.0
1735,C,8,31.25,30,54.354838709677416,0.0,0.0
1736,C,8,31.25,31,40.0354609929078,0.0,0.0
1737,C,8,31.25,32,32.53703703703704,0.0,0.0
1738,C,8,31.25,33,42.51048951048951,0.0,0.0
1739,C,8,31.25,34,36.375,0.0,0.0
1740,C,8,31.25,35,36.98039215686274,0.0,0.0
1741,C,8,31.25,36,36.36734693877551,0.0,0.0
1742,C,8,31.25,37,39.78365384615385,0.0,0.0
1743,C,8,31.25,38,38.144578313253014,0.0,0.0
1744,C,8,31.25,39,46.87557603686636,152.71929824561403,3.2579716593883448
1745,C,8,31.25,40,28.0,0.0,0.0
1746,C,8,31.25,41,43.489208633093526,0.0,0.0
1747,C,8,31.25,42,49.6551724137931,0.0,0.0
1748,C,8,31.25,43,45.22222222222222,0.0,0.0
1749,C,8,31.25,44,50.602409638554214,149.04761904761904,2.9454648526077096
1750,C,8,31.25,45,41.468503937007874,0.0,0.0
1751,C,8,31.25,46,45.16326530612245,0.0,0.0
1752,C,8,31.25,47,43.89247311827957,0.0,0.0
1753,C,8,31.25,48,33.588235294117645,0.0,0.0
1754,C,8,31.25,49,52.303030303030305,0.0,0.0
1755,C,8,31.25,50,31.21794871794872,41.0,1.313347022587269
1756,C,8,31.25,51,45.99333333333333,54.5,1.1849543412088708
1757,C,8,31.25,52,49.5975,0.0,0.0
1758,C,8,31.25,53,50.473684210526315,0.0,0.0
1759,C,8,31.25,54,95.55555555555556,0.0,0.0
1760,C,8,31.25,55,67.37735849056604,0.0,0.0
1761,C,8,31.25,56,36.458064516129035,0.0,0.0
1762,C,8,31.25,57,35.916666666666664,0.0,0.0
1763,C,8,31.25,58,29.797619047619047,0.0,0.0
1764,C,8,31.25,59,48.67132867132867,0.0,0.0
1765,C,8,31.25,60,50.0,0.0,0.0
1766,C,8,31.25,61,27.095652173913045,0.0,0.0
1767,C,8,31.25,62,36.07692307692308,0.0,0.0
1768,C,8,31.25,63,65.28115015974441,114.0,1.746292761709
1769,C,8,31.25,64,36.774928774928775,0.0,0.0
1770,C,8,31.25,65,40.142857142857146,0.0,0.0
1771,C,8,31.25,66,67.76923076923077,0.0,0.0
1772,C,8,31.25,67,37.97142857142857,0.0,0.0
1773,C,8,31.25,68,37.399474375821285,116.33874709976799,3.110705405394169
1774,C,8,31.25,69,55.36363636363637,0.0,0.0
1775,C,8,31.25,70,48.30582524271845,0.0,0.0
1776,C,8,31.25,71,35.05911330049261,0.0,0.0
1777,C,8,31.25,72,75.59424083769633,0.0,0.0
1778,C,8,31.25,73,56.75,0.0,0.0
1779,C,8,31.25,74,34.625,0.0,0.0
1780,C,8,31.25,75,37.1578947368421,0.0,0.0
1781,C,8,31.25,76,32.52229299363057,0.0,0.0
1782,C,8,31.25,77,33.17880794701987,163.49609375,4.927726578093812
1783,C,8,31.25,78,33.49090909090909,0.0,0.0
1784,C,8,31.25,79,34.38297872340426,0.0,0.0
1785,C,9,62.5,1,40.903225806451616,0.0,0.0
1786,C,9,62.5,2,39.36,0.0,0.0
1787,C,9,62.5,3,67.16129032258064,0.0,0.0
1788,C,9,62.5,4,50.625,0.0,0.0
1789,C,9,62.5,5,47.708333333333336,0.0,0.0
1790,C,9,62.5,6,46.27272727272727,0.0,0.0
1791,C,9,62.5,7,39.87234042553192,0.0,0.0
1792,C,9,62.5,8,47.523809523809526,0.0,0.0
1793,C,9,62.5,9,54.13333333333333,0.0,0.0
1794,C,9,62.5,10,28.535211267605632,0.0,0.0
1795,C,9,62.5,11,37.0,0.0,0.0
1796,C,9,62.5,12,51.37914691943128,46.0,0.8953048611751684
1797,C,9,62.5,13,58.72093023255814,0.0,0.0
1798,C,9,62.5,14,41.48684210526316,0.0,0.0
1799,C,9,62.5,15,45.86486486486486,0.0,0.0
1800,C,9,62.5,16,40.583333333333336,0.0,0.0
1801,C,9,62.5,17,48.89655172413793,0.0,0.0
1802,C,9,62.5,18,43.82142857142857,0.0,0.0
1803,C,9,62.5,19,39.476190476190474,0.0,0.0
1804,C,9,62.5,20,40.51923076923077,0.0,0.0
1805,C,9,62.5,21,31.513513513513512,0.0,0.0
1806,C,9,62.5,22,50.743589743589745,0.0,0.0
1807,C,9,62.5,23,43.06521739130435,0.0,0.0
1808,C,9,62.5,24,45.142857142857146,0.0,0.0
1809,C,9,62.5,25,38.7035175879397,0.0,0.0
1810,C,9,62.5,26,41.75555555555555,0.0,0.0
1811,C,9,62.5,27,27.0,0.0,0.0
1812,C,9,62.5,28,52.982142857142854,0.0,0.0
1813,C,9,62.5,29,51.13461538461539,0.0,0.0
1814,C,9,62.5,30,41.77777777777778,0.0,0.0
1815,C,9,62.5,31,39.74647887323944,60.645833333333336,1.5258165012993148
1816,C,9,62.5,32,36.793103448275865,0.0,0.0
1817,C,9,62.5,33,42.69230769230769,0.0,0.0
1818,C,10,125.0,1,45.170731707317074,0.0,0.0
1819,C,10,125.0,2,46.024096385542165,180.05572755417955,3.912205598690289
1820,C,10,125.0,3,47.911877394636015,145.9298245614035,3.0457964182747954
1821,C,10,125.0,4,61.850746268656714,0.0,0.0
1822,C,10,125.0,5,41.538011695906434,0.0,0.0
1823,C,10,125.0,6,39.94660194174757,0.0,0.0
1824,C,10,125.0,7,47.75816993464052,0.0,0.0
1825,C,10,125.0,8,55.72093023255814,0.0,0.0
1826,C,10,125.0,9,58.62033898305085,0.0,0.0
1827,C,10,125.0,10,58.84496124031008,0.0,0.0
1828,C,10,125.0,11,49.794520547945204,0.0,0.0
1829,C,10,125.0,12,44.627906976744185,0.0,0.0
1830,C,10,125.0,13,32.65158371040724,0.0,0.0
1831,C,10,125.0,14,63.1578947368421,0.0,0.0
1832,C,10,125.0,15,47.79220779220779,0.0,0.0
1833,C,10,125.0,16,47.16981132075472,0.0,0.0
1834,C,10,125.0,17,40.39776951672862,0.0,0.0
1835,C,10,125.0,18,40.37837837837838,0.0,0.0
1836,C,10,125.0,19,41.92857142857143,0.0,0.0
1837,C,10,125.0,20,33.264044943820224,158.0566037735849,4.751574982553304
1838,C,10,125.0,21,67.11111111111111,0.0,0.0
1839,C,10,125.0,22,38.21875,27.0,0.7064595257563369
1840,C,10,125.0,23,49.84615384615385,0.0,0.0
1841,C,10,125.0,24,35.97931034482759,0.0,0.0
1842,C,10,125.0,25,31.548672566371682,0.0,0.0
1843,C,10,125.0,26,39.044973544973544,0.0,0.0
1844,C,10,125.0,27,37.67910447761194,157.56896551724137,4.1818659891682195
1845,C,10,125.0,28,72.1511111111111,128.96124031007753,1.7873770524681192
1846,C,10,125.0,29,33.5377358490566,0.0,0.0
1847,C,10,125.0,30,42.29545454545455,0.0,0.0
1848,C,10,125.0,31,41.583959899749374,150.39732142857142,3.6167147571118607
1849,C,10,125.0,32,43.13725490196079,0.0,0.0
1850,C,10,125.0,33,34.61538461538461,0.0,0.0
1851,C,10,125.0,34,53.44117647058823,0.0,0.0
1852,C,10,125.0,35,51.4320987654321,0.0,0.0
1853,C,10,125.0,36,34.89423076923077,0.0,0.0
1854,C,10,125.0,37,41.22666666666667,0.0,0.0
1855,C,10,125.0,38,38.4625,0.0,0.0
1856,C,10,125.0,39,44.60606060606061,0.0,0.0
1857,C,10,125.0,40,59.36986301369863,0.0,0.0
1858,C,10,125.0,41,46.1219512195122,0.0,0.0
1859,C,10,125.0,42,46.93617021276596,0.0,0.0
1860,C,10,125.0,43,39.45467032967033,0.0,0.0
1861,C,10,125.0,44,49.46153846153846,0.0,0.0
1862,C,10,125.0,45,62.710344827586205,0.0,0.0
1863,C,10,125.0,46,38.98817567567568,119.31788079470199,3.0603607049288843
1864,C,10,125.0,47,49.97560975609756,0.0,0.0
1865,C,10,125.0,48,46.35294117647059,0.0,0.0
1866,C,10,125.0,49,43.81666666666667,0.0,0.0
1867,C,10,125.0,50,52.673611111111114,0.0,0.0
1868,C,10,125.0,51,37.82258064516129,0.0,0.0
1869,C,10,125.0,52,32.34375,0.0,0.0
1870,C,10,125.0,53,38.63265306122449,0.0,0.0
1871,C,10,125.0,54,41.18796992481203,0.0,0.0
1872,C,10,125.0,55,40.014388489208635,0.0,0.0
1873,C,10,125.0,56,45.528301886792455,0.0,0.0
1874,C,10,125.0,57,50.34375,0.0,0.0
1875,C,10,125.0,58,39.35668789808917,155.34591194968553,3.9471286900955866
1876,C,10,125.0,59,50.77777777777778,0.0,0.0
1877,C,10,125.0,60,36.107964601769915,0.0,0.0
1878,C,10,125.0,61,36.53658536585366,0.0,0.0
1879,C,10,125.0,62,39.891891891891895,0.0,0.0
1880,C,10,125.0,63,39.549019607843135,0.0,0.0
1881,C,10,125.0,64,42.71754636233951,53.17391304347826,1.2447791966431212
1882,C,10,125.0,65,39.19959266802444,114.31437125748504,2.916213242969042
1883,C,10,125.0,66,39.38709677419355,0.0,0.0
1884,C,10,125.0,67,34.08664259927798,0.0,0.0
1885,C,10,125.0,68,59.734693877551024,0.0,0.0
1886,C,10,125.0,69,28.189655172413794,0.0,0.0
1887,C,10,125.0,70,72.94339622641509,0.0,0.0
1888,C,11,250.0,1,33.11764705882353,0.0,0.0
1889,C,11,250.0,2,44.768115942028984,0.0,0.0
1890,C,11,250.0,3,40.233333333333334,0.0,0.0
1891,C,11,250.0,4,48.973684210526315,0.0,0.0
1892,C,11,250.0,5,42.0,0.0,0.0
1893,C,11,250.0,6,33.71134020618557,33.0,0.9788990825688073
1894,C,11,250.0,7,30.17910447761194,0.0,0.0
1895,C,11,250.0,8,37.416666666666664,0.0,0.0
1896,C,11,250.0,9,35.888888888888886,0.0,0.0
1897,C,11,250.0,10,36.05263157894737,0.0,0.0
1898,C,11,250.0,11,45.191489361702125,0.0,0.0
1899,C,11,250.0,12,44.130434782608695,0.0,0.0
1900,C,11,250.0,13,40.529411764705884,0.0,0.0
1901,C,11,250.0,14,34.42857142857143,34.5,1.0020746887966805
1902,C,11,250.0,15,38.0,0.0,0.0
1903,C,11,250.0,16,40.714285714285715,0.0,0.0
1904,C,11,250.0,17,48.6015037593985,102.05806451612904,2.09989520121367
1905,C,11,250.0,18,33.516129032258064,0.0,0.0
1906,C,11,250.0,19,47.66279069767442,0.0,0.0
1907,C,11,250.0,20,34.36,0.0,0.0
1908,C,11,250.0,21,31.818181818181817,0.0,0.0
1909,C,11,250.0,22,29.08695652173913,0.0,0.0
1910,C,11,250.0,23,34.903225806451616,0.0,0.0
1911,C,11,250.0,24,34.542857142857144,0.0,0.0
1912,C,11,250.0,25,49.207070707070706,0.0,0.0
1913,C,11,250.0,26,35.69565217391305,0.0,0.0
1914,C,11,250.0,27,33.23076923076923,0.0,0.0
1915,C,11,250.0,28,43.546875,68.12359550561797,1.564373919038231
1916,C,11,250.0,29,58.24124513618677,152.70437956204378,2.6219284839287313
1917,C,11,250.0,30,30.733333333333334,0.0,0.0
1918,C,11,250.0,31,27.464285714285715,0.0,0.0
1919,C,11,250.0,32,40.799180327868854,0.0,0.0
1920,C,11,250.0,33,51.70454545454545,0.0,0.0
1921,C,11,250.0,34,37.627906976744185,0.0,0.0
1922,C,11,250.0,35,44.46666666666667,55.0,1.2368815592203897
1923,C,11,250.0,36,29.02777777777778,0.0,0.0
1924,C,11,250.0,37,29.266666666666666,0.0,0.0
1925,C,11,250.0,38,34.476190476190474,0.0,0.0
1926,C,11,250.0,39,34.80555555555556,0.0,0.0
1927,C,11,250.0,40,37.44230769230769,0.0,0.0
1928,C,11,250.0,41,30.761904761904763,0.0,0.0
1929,C,12,150.0,1,78.125,133.0,1.7024
1930,C,12,150.0,2,54.30994152046784,57.27777777777778,1.0546462797458813
1931,C,12,150.0,3,31.653061224489797,0.0,0.0
1932,C,12,150.0,4,52.36,208.24223602484471,3.977124446616591
